stop_sequence,from_id,to_id,scheduled_time,status,line,type,day,part_of_the_day,delay
5.0,154,19,13,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
15.0,125,32905,13,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,1
14.0,24,138,13,departed,Raritan Valley,NJ Transit,Thursday,afternoon,1
4.0,107,37953,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
1.0,144,144,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
2.0,63,38174,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
13.0,59,85,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
25.0,106,63,14,estimated,Morristown Line,NJ Transit,Thursday,afternoon,0
9.0,127,70,14,cancelled,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
2.0,105,38187,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
6.0,19,50,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
12.0,37953,107,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
11.0,38,103,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
6.0,153,152,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
4.0,134,43599,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
12.0,70,41,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,1
22.0,18,45,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
18.0,140,97,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
16.0,134,38174,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
3.0,106,37,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
3.0,38174,66,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
3.0,38187,107,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
2.0,74,73,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
15.0,138,129,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,1
9.0,43298,1,14,estimated,Atl. City Line,NJ Transit,Thursday,afternoon,1
2.0,144,78,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
19.0,97,61,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
4.0,118,110,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
2.0,125,124,14,estimated,Princeton Shuttle,NJ Transit,Thursday,afternoon,0
5.0,37953,109,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
4.0,37,23,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
15.0,23,106,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
16.0,91,34,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,1
7.0,50,14,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
3.0,117,45,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
5.0,43599,46,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
7.0,152,14,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
26.0,38174,63,14,estimated,Main Line,NJ Transit,Thursday,afternoon,0
20.0,61,112,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
13.0,41,37953,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,1
12.0,103,32906,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
1.0,13,13,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
5.0,21,36,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
23.0,45,117,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
4.0,66,75,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
3.0,78,38417,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
3.0,73,130,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
2.0,1,43298,14,departed,Atl. City Line,NJ Transit,Thursday,afternoon,1
14.0,85,130,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
3.0,38187,107,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
6.0,109,41,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
8.0,14,50,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
2.0,35,34,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
5.0,23,112,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
6.0,46,121,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
1.0,105,105,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,1
21.0,112,23,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
8.0,14,152,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
10.0,57,135,14,departed,Main Line,NJ Transit,Thursday,afternoon,1
5.0,110,5,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
10.0,70,41,14,cancelled,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
4.0,107,37953,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
5.0,75,33,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
4.0,38417,128,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
13.0,107,38187,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
16.0,129,108,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,1
1.0,148,148,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,1
9.0,152,153,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
3.0,113,86,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
6.0,112,61,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
2.0,13,122,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
15.0,130,73,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
22.0,23,37,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
3.0,38174,160,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
6.0,5,43,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
1.0,151,151,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
6.0,36,120,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,1
4.0,45,18,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
11.0,41,109,14,cancelled,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
9.0,50,19,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
7.0,61,97,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
6.0,33,115,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
3.0,38187,106,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
7.0,41,70,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
1.0,124,124,14,departed,Princeton Shuttle,NJ Transit,Thursday,afternoon,0
4.0,125,103,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
5.0,128,3,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
10.0,153,150,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
10.0,19,154,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
1.0,63,63,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
4.0,130,85,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
16.0,32905,148,14,estimated,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
7.0,121,25,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
24.0,117,49,14,estimated,Gladstone Branch,NJ Transit,Thursday,afternoon,1
3.0,43298,28,14,departed,Atl. City Line,NJ Transit,Thursday,afternoon,1
12.0,109,37953,14,cancelled,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
17.0,38174,63,14,estimated,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
21.0,38187,105,14,estimated,Raritan Valley,NJ Transit,Thursday,afternoon,0
5.0,18,12,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
7.0,43,146,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
2.0,151,64,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
14.0,37953,107,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,1
7.0,120,102,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,1
3.0,122,79,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
3.0,34,91,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
16.0,106,38187,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
8.0,97,140,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
11.0,150,95,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
23.0,37,106,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
7.0,115,29,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
2.0,148,32905,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,1
4.0,107,38105,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
17.0,34,35,14,estimated,Morristown Line,NJ Transit,Thursday,afternoon,0
8.0,70,127,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
5.0,103,38,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
6.0,3,151,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
6.0,12,76,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
3.0,64,131,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
2.0,105,38187,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
8.0,25,126,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
4.0,86,26,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
8.0,146,160,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
2.0,63,106,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
17.0,108,157,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,1
4.0,160,146,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
2.0,124,125,14,estimated,Princeton Shuttle,NJ Transit,Thursday,afternoon,0
9.0,140,81,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
12.0,95,89,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
4.0,106,23,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
5.0,85,59,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
5.0,38105,31,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
4.0,91,92,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
8.0,102,44,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
13.0,32906,125,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
4.0,79,141,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
5.0,37953,127,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
7.0,76,88,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
7.0,151,64,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
9.0,126,51,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
5.0,146,43,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
4.0,131,52,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
10.0,81,87,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,1
5.0,23,112,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
11.0,154,106,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
13.0,37953,107,14,cancelled,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
15.0,107,38187,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,1
9.0,127,83,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
8.0,29,116,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
6.0,38,84,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
6.0,43,5,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
18.0,157,68,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,1
8.0,88,143,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
8.0,64,131,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
5.0,92,30,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
6.0,59,37169,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
3.0,32905,125,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,1
5.0,141,15,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
3.0,106,154,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
11.0,135,26,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
1.0,125,125,14,departed,Princeton Shuttle,NJ Transit,Thursday,afternoon,0
5.0,52,58,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
4.0,28,71,14,departed,Atl. City Line,NJ Transit,Thursday,afternoon,1
16.0,73,74,14,estimated,No Jersey Coast,NJ Transit,Thursday,afternoon,0
6.0,31,32,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
10.0,51,131,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
11.0,87,136,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
9.0,44,155,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
14.0,38187,105,14,estimated,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
4.0,154,19,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
9.0,143,48,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
6.0,127,158,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
14.0,125,32905,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
7.0,84,83,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
3.0,38187,107,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
9.0,116,58,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
10.0,83,84,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
7.0,5,110,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
6.0,112,140,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
11.0,131,64,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
1.0,74,74,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
6.0,15,22,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
7.0,32,47,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
6.0,30,77,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
9.0,160,38174,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,1
9.0,131,51,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
19.0,68,6,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,1
1.0,63,63,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
6.0,58,116,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
13.0,89,38081,14,estimated,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
5.0,19,50,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
17.0,38187,105,14,estimated,Morristown Line,NJ Transit,Thursday,afternoon,0
14.0,107,38187,14,cancelled,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
7.0,140,81,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,1
12.0,136,145,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
2.0,125,124,14,estimated,Princeton Shuttle,NJ Transit,Thursday,afternoon,0
10.0,48,17,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
5.0,26,135,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
10.0,155,32,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
10.0,58,52,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
7.0,22,8,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
1.0,105,105,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
8.0,47,155,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
5.0,71,9,14,departed,Atl. City Line,NJ Transit,Thursday,afternoon,1
2.0,74,40,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
8.0,110,132,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
11.0,84,38,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
12.0,64,151,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
10.0,51,126,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
12.0,26,86,14,estimated,Main Line,NJ Transit,Thursday,afternoon,1
6.0,50,14,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
7.0,77,27,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
4.0,107,37953,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
8.0,83,127,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
7.0,37169,139,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
13.0,145,104,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
7.0,158,119,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
24.0,106,63,14,estimated,Gladstone Branch,NJ Transit,Thursday,afternoon,0
8.0,81,87,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,1
7.0,14,152,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
11.0,17,99,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
8.0,8,4,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
16.0,38187,105,14,estimated,No Jersey Coast,NJ Transit,Thursday,afternoon,1
11.0,126,25,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
11.0,52,131,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
9.0,132,111,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
11.0,32,31,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
9.0,155,44,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
3.0,40,4,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
13.0,151,3,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
7.0,116,29,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
14.0,104,99,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
12.0,106,38187,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
1.0,105,105,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
1.0,63,63,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
12.0,38,103,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
9.0,127,70,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
5.0,37953,41,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
10.0,111,42,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
2.0,63,107,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
8.0,152,153,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
8.0,27,145,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
8.0,139,119,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
9.0,87,136,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
15.0,32905,148,14,estimated,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
12.0,131,64,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
4.0,125,103,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,1
8.0,119,139,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
9.0,4,40,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
10.0,44,102,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
8.0,29,115,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
4.0,4,8,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
12.0,31,38105,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
10.0,38174,63,14,estimated,Pascack Valley,NJ Transit,Thursday,afternoon,0
12.0,25,121,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
2.0,105,38187,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
12.0,99,104,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,1
1.0,35,35,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
14.0,3,128,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
15.0,99,17,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
9.0,153,150,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
11.0,42,156,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
1.0,105,105,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
9.0,115,33,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
9.0,145,136,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
1.0,63,63,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,0
5.0,8,22,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
5.0,103,38,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,1
10.0,150,95,14,departed,Montclair-Boonton,NJ Transit,Thursday,afternoon,0
6.0,41,70,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
13.0,121,46,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
13.0,64,151,14,estimated,Main Line,NJ Transit,Thursday,afternoon,0
3.0,107,37953,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
20.0,6,60,14,estimated,Raritan Valley,NJ Transit,Thursday,afternoon,0
15.0,38187,105,14,cancelled,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
1.0,63,63,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
11.0,102,120,14,departed,Raritan Valley,NJ Transit,Thursday,afternoon,0
9.0,119,158,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
15.0,128,38417,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
10.0,70,41,14,departed,Northeast Corrdr,NJ Transit,Thursday,afternoon,0
10.0,33,75,14,departed,Main Line,NJ Transit,Thursday,afternoon,0
10.0,40,74,14,departed,No Jersey Coast,NJ Transit,Thursday,afternoon,0
16.0,17,48,14,departed,Gladstone Branch,NJ Transit,Thursday,afternoon,1
10.0,136,145,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
6.0,135,57,14,departed,Bergen Co. Line ,NJ Transit,Thursday,afternoon,0
12.0,156,62,14,departed,Pascack Valley,NJ Transit,Thursday,afternoon,0
6.0,9,55,14,departed,Atl. City Line,NJ Transit,Thursday,afternoon,1
10.0,136,87,14,departed,Morristown Line,NJ Transit,Thursday,afternoon,0
